target_id,go_id,go_name,go_aspect
CHEMBL2243,GO:0016042,lipid catabolic process,GoProcess
CHEMBL2243,GO:0019369,arachidonate metabolic process,GoProcess
CHEMBL2243,GO:0045907,positive regulation of vasoconstriction,GoProcess
CHEMBL2243,GO:0052651,monoacylglycerol catabolic process,GoProcess
CHEMBL2243,GO:0150036,"regulation of trans-synaptic signaling by endocannabinoid, modulating synaptic transmission",GoProcess
CHEMBL4794,GO:0005886,plasma membrane,GoComponent
CHEMBL4794,GO:0009897,external side of plasma membrane,GoComponent
CHEMBL4794,GO:0016020,membrane,GoComponent
CHEMBL4794,GO:0030425,dendrite,GoComponent
CHEMBL4794,GO:0032591,dendritic spine membrane,GoComponent
CHEMBL4794,GO:0042995,cell projection,GoComponent
CHEMBL4794,GO:0043005,neuron projection,GoComponent
CHEMBL4794,GO:0043025,neuronal cell body,GoComponent
CHEMBL4794,GO:0045202,synapse,GoComponent
CHEMBL4794,GO:0045211,postsynaptic membrane,GoComponent
CHEMBL4794,GO:0098982,GABA-ergic synapse,GoComponent
CHEMBL4794,GO:0004888,transmembrane signaling receptor activity,GoFunction
CHEMBL4794,GO:0005216,monoatomic ion channel activity,GoFunction
CHEMBL4794,GO:0005230,extracellular ligand-gated monoatomic ion channel activity,GoFunction
CHEMBL4794,GO:0005231,excitatory extracellular ligand-gated monoatomic ion channel activity,GoFunction
CHEMBL4794,GO:0005245,voltage-gated calcium channel activity,GoFunction
CHEMBL4794,GO:0005261,monoatomic cation channel activity,GoFunction
CHEMBL4794,GO:0005262,calcium channel activity,GoFunction
CHEMBL4794,GO:0005515,protein binding,GoFunction
CHEMBL4794,GO:0005516,calmodulin binding,GoFunction
CHEMBL4794,GO:0005524,ATP binding,GoFunction
CHEMBL4794,GO:0008324,monoatomic cation transmembrane transporter activity,GoFunction
CHEMBL4794,GO:0015276,ligand-gated monoatomic ion channel activity,GoFunction
CHEMBL4794,GO:0015278,intracellularly gated calcium channel activity,GoFunction
CHEMBL4794,GO:0035091,phosphatidylinositol binding,GoFunction
CHEMBL4794,GO:0042802,identical protein binding,GoFunction
CHEMBL4794,GO:0046872,metal ion binding,GoFunction
CHEMBL4794,GO:0051219,phosphoprotein binding,GoFunction
CHEMBL4794,GO:0097603,temperature-gated ion channel activity,GoFunction
CHEMBL4794,GO:0000122,negative regulation of transcription by RNA polymerase II,GoProcess
CHEMBL4794,GO:0001659,temperature homeostasis,GoProcess
CHEMBL4794,GO:0001660,fever generation,GoProcess
CHEMBL4794,GO:0001774,microglial cell activation,GoProcess
CHEMBL4794,GO:0002024,diet induced thermogenesis,GoProcess
CHEMBL4794,GO:0002790,peptide secretion,GoProcess
CHEMBL4794,GO:0003085,negative regulation of systemic arterial blood pressure,GoProcess
CHEMBL4794,GO:0006629,lipid metabolic process,GoProcess
CHEMBL4794,GO:0006811,monoatomic ion transport,GoProcess
CHEMBL4794,GO:0006816,calcium ion transport,GoProcess
CHEMBL4794,GO:0007166,cell surface receptor signaling pathway,GoProcess
CHEMBL4794,GO:0007204,positive regulation of cytosolic calcium ion concentration,GoProcess
CHEMBL4794,GO:0007635,chemosensory behavior,GoProcess
CHEMBL4794,GO:0009408,response to heat,GoProcess
CHEMBL4794,GO:0010459,negative regulation of heart rate,GoProcess
CHEMBL4794,GO:0010917,negative regulation of mitochondrial membrane potential,GoProcess
CHEMBL4794,GO:0014047,glutamate secretion,GoProcess
CHEMBL4794,GO:0019233,sensory perception of pain,GoProcess
CHEMBL4794,GO:0019722,calcium-mediated signaling,GoProcess
CHEMBL4794,GO:0034220,monoatomic ion transmembrane transport,GoProcess
CHEMBL4794,GO:0034605,cellular response to heat,GoProcess
CHEMBL4794,GO:0043065,positive regulation of apoptotic process,GoProcess
CHEMBL4794,GO:0045429,positive regulation of nitric oxide biosynthetic process,GoProcess
CHEMBL4794,GO:0048265,response to pain,GoProcess
CHEMBL4794,GO:0048266,behavioral response to pain,GoProcess
CHEMBL4794,GO:0050909,sensory perception of taste,GoProcess
CHEMBL4794,GO:0050954,sensory perception of mechanical stimulus,GoProcess
CHEMBL4794,GO:0050955,thermoception,GoProcess
CHEMBL4794,GO:0051289,protein homotetramerization,GoProcess
CHEMBL4794,GO:0055085,transmembrane transport,GoProcess
CHEMBL4794,GO:0060079,excitatory postsynaptic potential,GoProcess
CHEMBL4794,GO:0070588,calcium ion transmembrane transport,GoProcess
CHEMBL4794,GO:0071312,cellular response to alkaloid,GoProcess
CHEMBL4794,GO:0071318,cellular response to ATP,GoProcess
CHEMBL4794,GO:0071468,cellular response to acidic pH,GoProcess
CHEMBL4794,GO:0090212,negative regulation of establishment of blood-brain barrier,GoProcess
CHEMBL4794,GO:0098703,calcium ion import across plasma membrane,GoProcess
CHEMBL4073,GO:0005576,extracellular region,GoComponent
CHEMBL4073,GO:0005615,extracellular space,GoComponent
CHEMBL4073,GO:0070062,extracellular exosome,GoComponent
CHEMBL4073,GO:0004175,endopeptidase activity,GoFunction
CHEMBL4073,GO:0004222,metalloendopeptidase activity,GoFunction
CHEMBL4073,GO:0004252,serine-type endopeptidase activity,GoFunction
CHEMBL4073,GO:0005515,protein binding,GoFunction
CHEMBL4073,GO:0008233,peptidase activity,GoFunction
CHEMBL4073,GO:0008237,metallopeptidase activity,GoFunction
CHEMBL4073,GO:0008270,zinc ion binding,GoFunction
CHEMBL4073,GO:0046872,metal ion binding,GoFunction
CHEMBL4073,GO:0002779,antibacterial peptide secretion,GoProcess
CHEMBL4073,GO:0002780,antibacterial peptide biosynthetic process,GoProcess
CHEMBL4073,GO:0006508,proteolysis,GoProcess
CHEMBL4073,GO:0006509,membrane protein ectodomain proteolysis,GoProcess
CHEMBL4073,GO:0022617,extracellular matrix disassembly,GoProcess
CHEMBL4073,GO:0030198,extracellular matrix organization,GoProcess
CHEMBL4073,GO:0030335,positive regulation of cell migration,GoProcess
CHEMBL4073,GO:0030574,collagen catabolic process,GoProcess
CHEMBL4073,GO:0031293,membrane protein intracellular domain proteolysis,GoProcess
CHEMBL4073,GO:0042127,regulation of cell population proliferation,GoProcess
CHEMBL4588,GO:0005576,extracellular region,GoComponent
CHEMBL4588,GO:0005615,extracellular space,GoComponent
CHEMBL4588,GO:0035580,specific granule lumen,GoComponent
CHEMBL4588,GO:1904724,tertiary granule lumen,GoComponent
CHEMBL4588,GO:0004175,endopeptidase activity,GoFunction
CHEMBL4588,GO:0004222,metalloendopeptidase activity,GoFunction
CHEMBL4588,GO:0004252,serine-type endopeptidase activity,GoFunction
CHEMBL4588,GO:0008233,peptidase activity,GoFunction
CHEMBL4588,GO:0008237,metallopeptidase activity,GoFunction
CHEMBL4588,GO:0008270,zinc ion binding,GoFunction
CHEMBL4588,GO:0043120,tumor necrosis factor binding,GoFunction
CHEMBL4588,GO:0046872,metal ion binding,GoFunction
CHEMBL4588,GO:0006508,proteolysis,GoProcess
CHEMBL4588,GO:0022617,extracellular matrix disassembly,GoProcess
CHEMBL4588,GO:0030198,extracellular matrix organization,GoProcess
CHEMBL4588,GO:0030574,collagen catabolic process,GoProcess
CHEMBL4588,GO:0032760,positive regulation of tumor necrosis factor production,GoProcess
CHEMBL4588,GO:0035987,endodermal cell differentiation,GoProcess
CHEMBL4588,GO:0071222,cellular response to lipopolysaccharide,GoProcess
CHEMBL4588,GO:0150078,positive regulation of neuroinflammatory response,GoProcess
CHEMBL4588,GO:1903265,positive regulation of tumor necrosis factor-mediated signaling pathway,GoProcess
CHEMBL4588,GO:1903980,positive regulation of microglial cell activation,GoProcess
CHEMBL280,GO:0005576,extracellular region,GoComponent
CHEMBL280,GO:0005615,extracellular space,GoComponent
CHEMBL280,GO:0004175,endopeptidase activity,GoFunction
CHEMBL280,GO:0004222,metalloendopeptidase activity,GoFunction
CHEMBL280,GO:0004252,serine-type endopeptidase activity,GoFunction
CHEMBL280,GO:0005509,calcium ion binding,GoFunction
CHEMBL280,GO:0008233,peptidase activity,GoFunction
CHEMBL280,GO:0008237,metallopeptidase activity,GoFunction
CHEMBL280,GO:0008270,zinc ion binding,GoFunction
CHEMBL280,GO:0046872,metal ion binding,GoFunction
CHEMBL280,GO:0001958,endochondral ossification,GoProcess
CHEMBL280,GO:0003417,growth plate cartilage development,GoProcess
CHEMBL280,GO:0006508,proteolysis,GoProcess
CHEMBL280,GO:0022617,extracellular matrix disassembly,GoProcess
CHEMBL280,GO:0030198,extracellular matrix organization,GoProcess
CHEMBL280,GO:0030282,bone mineralization,GoProcess
CHEMBL280,GO:0030574,collagen catabolic process,GoProcess
CHEMBL280,GO:0060349,bone morphogenesis,GoProcess
CHEMBL332,GO:0005576,extracellular region,GoComponent
CHEMBL332,GO:0005615,extracellular space,GoComponent
CHEMBL332,GO:0004175,endopeptidase activity,GoFunction
CHEMBL332,GO:0004222,metalloendopeptidase activity,GoFunction
CHEMBL332,GO:0004252,serine-type endopeptidase activity,GoFunction
CHEMBL332,GO:0008233,peptidase activity,GoFunction
CHEMBL332,GO:0008237,metallopeptidase activity,GoFunction
CHEMBL332,GO:0008270,zinc ion binding,GoFunction
CHEMBL332,GO:0046872,metal ion binding,GoFunction
CHEMBL332,GO:0006508,proteolysis,GoProcess
CHEMBL332,GO:0022617,extracellular matrix disassembly,GoProcess
CHEMBL332,GO:0030198,extracellular matrix organization,GoProcess
CHEMBL332,GO:0030574,collagen catabolic process,GoProcess
CHEMBL332,GO:0031334,positive regulation of protein-containing complex assembly,GoProcess
CHEMBL332,GO:0071492,cellular response to UV-A,GoProcess
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0005515,protein binding,GoFunction
CHEMBL2363135,GO:0008270,zinc ion binding,GoFunction
CHEMBL2363135,GO:0000028,ribosomal small subunit assembly,GoProcess
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0015935,small ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0031555,transcriptional attenuation,GoProcess
CHEMBL2363135,GO:2000766,negative regulation of cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0003677,DNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0005515,protein binding,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0030371,translation repressor activity,GoFunction
CHEMBL2363135,GO:0048027,mRNA 5'-UTR binding,GoFunction
CHEMBL2363135,GO:0060698,endoribonuclease inhibitor activity,GoFunction
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0017148,negative regulation of translation,GoProcess
CHEMBL2363135,GO:0042255,ribosome assembly,GoProcess
CHEMBL2363135,GO:0045892,negative regulation of DNA-templated transcription,GoProcess
CHEMBL2363135,GO:0046677,response to antibiotic,GoProcess
CHEMBL2363135,GO:0005829,cytosol,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0015934,large ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022625,cytosolic large ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:2000766,negative regulation of cytoplasmic translation,GoProcess
CHEMBL2363135,GO:2000767,positive regulation of cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0003723,RNA binding,GoFunction
CHEMBL2363135,GO:0003727,single-stranded RNA binding,GoFunction
CHEMBL2363135,GO:0003729,mRNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0000028,ribosomal small subunit assembly,GoProcess
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0016020,membrane,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0031564,transcription antitermination,GoProcess
CHEMBL2363135,GO:0000049,tRNA binding,GoFunction
CHEMBL2363135,GO:0003723,RNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0005515,protein binding,GoFunction
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0042254,ribosome biogenesis,GoProcess
CHEMBL2363135,GO:0005829,cytosol,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0008023,transcription elongation factor complex,GoComponent
CHEMBL2363135,GO:0015935,small ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0005515,protein binding,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0070181,small ribosomal subunit rRNA binding,GoFunction
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0005829,cytosol,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0000372,Group I intron splicing,GoProcess
CHEMBL2363135,GO:0033120,positive regulation of RNA splicing,GoProcess
CHEMBL2363135,GO:0034337,RNA folding,GoProcess
CHEMBL2363135,GO:0000049,tRNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0005515,protein binding,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0034336,misfolded RNA binding,GoFunction
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0046677,response to antibiotic,GoProcess
CHEMBL2363135,GO:1990145,maintenance of translational fidelity,GoProcess
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005829,cytosol,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0015935,small ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0000049,tRNA binding,GoFunction
CHEMBL2363135,GO:0003723,RNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0005515,protein binding,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0005829,cytosol,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0015935,small ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0000049,tRNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0000028,ribosomal small subunit assembly,GoProcess
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0015935,small ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0070181,small ribosomal subunit rRNA binding,GoFunction
CHEMBL2363135,GO:0000028,ribosomal small subunit assembly,GoProcess
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0005829,cytosol,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0000028,ribosomal small subunit assembly,GoProcess
CHEMBL2363135,GO:0000400,four-way junction DNA binding,GoFunction
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0004519,endonuclease activity,GoFunction
CHEMBL2363135,GO:0004520,DNA endonuclease activity,GoFunction
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006259,DNA metabolic process,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0015935,small ribosomal subunit,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
CHEMBL2363135,GO:0008270,zinc ion binding,GoFunction
CHEMBL2363135,GO:0019843,rRNA binding,GoFunction
CHEMBL2363135,GO:0070181,small ribosomal subunit rRNA binding,GoFunction
CHEMBL2363135,GO:0000028,ribosomal small subunit assembly,GoProcess
CHEMBL2363135,GO:0002181,cytoplasmic translation,GoProcess
CHEMBL2363135,GO:0006412,translation,GoProcess
CHEMBL2363135,GO:0046677,response to antibiotic,GoProcess
CHEMBL2363135,GO:0005840,ribosome,GoComponent
CHEMBL2363135,GO:0005737,cytoplasm,GoComponent
CHEMBL2363135,GO:0022627,cytosolic small ribosomal subunit,GoComponent
CHEMBL2363135,GO:1990904,ribonucleoprotein complex,GoComponent
CHEMBL2363135,GO:0003735,structural constituent of ribosome,GoFunction
